Wavelength,Reflectance-0,Reflectance-5,Reflectance-10,Reflectance-15,Reflectance-20,Reflectance-25,Reflectance-30,Reflectance-35,Reflectance-40,Reflectance-45,Reflectance-50,Reflectance-55,Reflectance-60
778.0,0.56243878602981,0.56246240809559,0.56283378601074,0.56452183425426,0.5694229602813701,0.58085888624191,0.60450705885887,0.65008076280355,0.7344057559967,0.8871622979640901,1.26378110237419,1.77898474782705,2.71086918190121
779.0,0.56238979101181,0.56241393461823,0.56278418004512,0.5644729286432201,0.56937342882156,0.58080846071243,0.60445448011159,0.65002523362636,0.73434489965438,0.88709288835525,1.26368740946054,1.77886506915092,2.71070644631981
780.0,0.56234055757522,0.56236451864242,0.56273567676544,0.56442412734031,0.56932437419891,0.58075796067714,0.60440308600664,0.64997085928916,0.73428457975387,0.8870222866535099,1.26359621435403,1.77874526754021,2.71054205670952
781.0,0.56229227781295,0.56231624633073,0.5626866817474301,0.56437541544437,0.56927508115768,0.5807080715894599,0.60435169935226,0.64991684257984,0.73422485589981,0.88695308566093,1.26350312493741,1.77862586453557,2.71037911996245
782.0,0.56224411725997,0.56226824223995,0.5626383274793599,0.5643266737461,0.5692261457443201,0.58065868914127,0.60430086404085,0.64986266940832,0.7341650724411,0.88688427209854,1.2634119074791599,1.77850757539272,2.71021753177046
783.0,0.5621963143348601,0.5622200295329,0.5625903159379899,0.5642781704664199,0.56917768716812,0.58060890436172,0.60424873977899,0.64980785548686,0.73410546779632,0.88681554794311,1.26332149654626,1.7783910483121799,2.71005617082118
784.0,0.56214725971221,0.562170997262,0.56254239380359,0.56422983109951,0.56912893056869,0.58056008815765,0.6041980460286099,0.64975401759147,0.73404604196548,0.8867469727993,1.26323054917156,1.7782728448510101,2.70989524200558
785.0,0.56209951639175,0.5621233023703001,0.56249465048313,0.56418190896511,0.56908100843429,0.5805105417966799,0.60414732247591,0.6497003734111699,0.73398673534393,0.8866784572601301,1.26314009912312,1.77815490216016,2.70973607525229
786.0,0.56205189228057,0.56207562237977,0.56244696676731,0.56413416564464,0.5690324306488,0.58046193420886,0.60409674048423,0.64964672923088,0.73392784595489,0.88661009073257,1.26305028796195,1.77803951129317,2.7095763683319
787.0,0.5620042681694001,0.56202926114201,0.56239934265613,0.56408654153347,0.56898468732833,0.58041296899318,0.60404619574546,0.64959327876567,0.73386949300765,0.8865418136119799,1.26296070776879,1.7779239416122399,2.7094184942543498
788.0,0.56195789575576,0.56198173761367,0.56235189735889,0.5640390366315801,0.56893652677536,0.58036442101001,0.6039969101548099,0.64954088628292,0.7338107228279099,0.88647392392158,1.26287119835615,1.7778065726160999,2.7092591971158897
789.0,0.5619106888770999,0.56193448603153,0.56230454146862,0.5639920532703301,0.56888931989669,0.58031648397445,0.60394678264856,0.64948777854442,0.73375308513641,0.8864074349403299,1.26278211921453,1.77769255265593,2.70910176262259
790.0,0.56186324357986,0.56188712269067,0.56225752830505,0.5639451444149,0.56884181499481,0.58026808500289,0.60389658808708,0.64943461120128,0.73369467258453,0.88633975386619,1.26269357092678,1.77757861837744,2.70894597843289
791.0,0.5618160367012001,0.5618401318788501,0.56221115589141,0.56389833986759,0.56879490613937,0.58022029697895,0.60384787619113,0.64938266575336,0.73363757133483,0.88627329468727,1.26260475069284,1.7774641476571498,2.70878832414746
792.0,0.56176996231079,0.5617944188416001,0.56216429173946,0.56385128200054,0.56874758005142,0.58017182350158,0.6037979722023,0.64933029562234,0.73358017206192,0.88620713353157,1.26251618377864,1.77735038474202,2.70863361656665
793.0,0.56172358989715,0.56174754351377,0.56211847066879,0.56380507349967,0.56870085000991,0.5801249295473,0.60374945402145,0.6492786258459,0.73352235555648,0.8861400485038701,1.2624296154826802,1.77723725885152,2.70847714319825
794.0,0.56167787313461,0.561701990664,0.5620718449354101,0.56375856697559,0.56865406036376,0.58007730543613,0.60369977355003,0.64922599494457,0.73346519470214,0.88607436418533,1.2623418495059,1.77712375670671,2.70832367613911
795.0,0.56163126230239,0.5616552196443,0.56202614307403,0.56371267139911,0.5686075091361901,0.58002990484237,0.60365139693021,0.64917463809251,0.73340839147567,0.88600832223892,1.26225419528782,1.77701171860098,2.70817007496953
796.0,0.56158566474914,0.56160982325673,0.56197969615459,0.5636663287878,0.56856149435043,0.57998295128345,0.60360220074653,0.64912365376949,0.73335176706314,0.88594284653663,1.2621683627367,1.7768984697759098,2.70801728963851
797.0,0.56154066324234,0.56156450137495,0.56193442642688,0.5636205971240901,0.56851512193679,0.5799356102943399,0.60355392098426,0.64907146990299,0.73329532146453,0.88587766885757,1.26208133995532,1.7767867073416699,2.7078637629747297
798.0,0.56149417161941,0.5615181364119,0.56188905239105,0.56357499957084,0.5684692859649599,0.57988955080509,0.60350603610277,0.64902088046073,0.7332392930984399,0.88581231236457,1.26199600845575,1.77667723596096,2.70771138370037
799.0,0.5614492893218901,0.56147297099232,0.56184327602386,0.56352941691875,0.56842368841171,0.57984288036823,0.60345812886953,0.64896969497203,0.7331838607787999,0.88574862480163,1.26191066950559,1.7765648774802598,2.7075592130422503
800.0,0.5614041686058,0.5614281073212599,0.5617979615926699,0.56348438560962,0.5683779120445199,0.57979629933834,0.60341034084558,0.64891923964023,0.7331281304359399,0.88568338751792,1.26182452403008,1.77645566686987,2.7074095159769
801.0,0.56135916709899,0.5613833293318701,0.5617531985044399,0.5634394437074599,0.56833231449127,0.57975049316883,0.60336265712976,0.6488686800003,0.73307234048843,0.8856198489665901,1.2617402952164398,1.77634498476982,2.70725926384329
802.0,0.56131464242935,0.56133860349655,0.56170831620693,0.56339468061923,0.56828731298446,0.57970476150512,0.60331515967845,0.64881835877895,0.7330171465873699,0.8855552077293299,1.26165556162595,1.7762362658977502,2.70710849389433
803.0,0.5612697601318299,0.56129392236471,0.56166379153728,0.5633499771356499,0.56824213266372,0.57965838909149,0.60326763987541,0.64876879751682,0.7329615354537901,0.8854918777942601,1.2615715637803,1.77612760290503,2.70695939660072
804.0,0.56122541427612,0.56124929711222,0.56161914765834,0.56330533325672,0.5681973695755,0.57961320877075,0.60322052985429,0.64871887862682,0.73290741443634,0.88542768359184,1.26148647814989,1.77601746842265,2.70681053772568
805.0,0.56118118762969,0.5612048059701901,0.5615750551223699,0.56326085329055,0.5681527256965601,0.57956773042678,0.60317433625459,0.64866890013217,0.73285204172134,0.8853644728660501,1.26140279322862,1.77590915560722,2.70666193962097
806.0,0.5611365437507599,0.5611606054008,0.56153142452239,0.56321631371974,0.5681080818176201,0.57952211797237,0.60312727838754,0.64861978590488,0.7327976226806601,0.88530173897743,1.26131935976445,1.77580166608095,2.7065152972936604
807.0,0.56109362840652,0.5611174777150101,0.56148739159107,0.56317248940467,0.5680637955665501,0.57947717607021,0.60308008641004,0.6485701277852,0.73274368047714,0.88523918390274,1.26123617403209,1.77569444105029,2.70636769011616
808.0,0.56104922294616,0.56107342243194,0.56144325435161,0.56312862038612,0.56801933050155,0.57943195104599,0.6030344069004,0.64852156490087,0.73268985748291,0.8851765692234,1.26115340180695,1.7755873575806598,2.7062207125127298
809.0,0.5610054135322501,0.56102946773171,0.5614002346992399,0.56308497488498,0.56797558069229,0.5793872475624,0.6029876768589,0.64847212284803,0.73263621330261,0.88511404395103,1.26107211969792,1.7754803933203198,2.70607543364167
810.0,0.56096297502517,0.56098677590489,0.56135648488998,0.56304131448268,0.56793129444122,0.57934258878231,0.60294210165739,0.64842353761196,0.73258256912231,0.8850516974925899,1.26098953746259,1.77537443116307,2.7059298157691902
811.0,0.56091892719268,0.56094288825988,0.56131279468536,0.56299830973148,0.56788796186447,0.5792984217405299,0.60289571434259,0.6483741775155001,0.73252910375595,0.88498967885971,1.26090774685144,1.7752699851989702,2.70578498020768
812.0,0.56087625026702,0.56090037152171,0.56127007305622,0.5629548728466,0.56784445047378,0.57925474643707,0.60285038501024,0.64832627773284,0.73247557878494,0.88492864370346,1.26082542724907,1.7751643955707501,2.70564187690615
813.0,0.56083267927169,0.5608566738665101,0.5612273812294001,0.5629119277000401,0.56780105829238,0.57921029627323,0.60280531644821,0.64827808737754,0.73242211341857,0.8848669230937901,1.2607452347874601,1.7750579714774999,2.70549871399998
814.0,0.5607903599739,0.5608142390847201,0.561183989048,0.56286868453025,0.56775802373886,0.57916641235351,0.60276002436876,0.64823024719953,0.7323701977729701,0.8848063945770199,1.26066434383392,1.77495489642024,2.70535340905189
815.0,0.5607480406761101,0.56077216565608,0.5611418634653,0.56282590329647,0.56771504878997,0.5791225433349599,0.60271402448415,0.6481825411319699,0.73231732845306,0.88474479317665,1.26058305799961,1.7748497240245302,2.70521147921681
816.0,0.5607061982154801,0.56072993576526,0.56109946966171,0.56278373301029,0.56767177581787,0.57907916605472,0.60266912728548,0.64813487976789,0.7322646975517201,0.8846847414970299,1.26050381362438,1.77474689856171,2.70507009327411
817.0,0.56066298484802,0.56068674102425,0.56105655431747,0.5627411901950801,0.56762957572937,0.57903552055358,0.60262448340654,0.6480873301625201,0.73221296072006,0.88462445139884,1.26042334549129,1.77464181557297,2.7049291729927
818.0,0.56062090396881,0.56064452975988,0.5610145479440599,0.56269881129264,0.5675868988037099,0.57899267971515,0.60257972031831,0.64803978055715,0.73216038942337,0.88456341624259,1.26034409739077,1.7745404243469198,2.70478798821568
819.0,0.56057906150817,0.5606027431785999,0.56097243726253,0.56265684962272,0.56754451990127,0.57894913852214,0.6025351062417,0.6479925140738401,0.73210889101028,0.88450336456298,1.26026377081871,1.7744380198419,2.7046458572149197
820.0,0.56053733825683,0.5605610162019701,0.5609306693077,0.56261454522609,0.56750202178955,0.57890683412551,0.6024906039237901,0.64794625341892,0.7320573329925499,0.8844437301158901,1.26018501073122,1.77433430403471,2.7045073769986603
821.0,0.56049561500549,0.5605192966759199,0.56088899075984,0.56257282197475,0.56746011972427,0.57886350154876,0.6024473011493601,0.64789921045303,0.73200547695159,0.8843841254711099,1.2601069957017799,1.7742324322461998,2.70436728373169
822.0,0.56045401096343,0.56047796458005,0.56084764003753,0.56253109872341,0.56741827726364,0.5788209438323899,0.60240319371223,0.6478526294231399,0.73195421695709,0.88432499766349,1.2600283604115199,1.77413123473525,2.70422779396176
823.0,0.56041264533996,0.56043640524148,0.5608061552047701,0.562490016222,0.56737655401229,0.5787789225578299,0.6023588702082601,0.6478065252303999,0.73190337419509,0.88426554203033,1.25994958169758,1.77403032407164,2.70408968254923
824.0,0.56037241220474,0.56039615347981,0.56076550483703,0.56244853138923,0.56733483076095,0.5787364393472599,0.60231605172157,0.6477597206830901,0.73185259103775,0.88420742750167,1.25987141579389,1.773929387331,2.7039518803358
825.0,0.56033116579055,0.56035498529672,0.56072445213794,0.56240758299827,0.56729328632354,0.57869452238082,0.60227215290069,0.64771399646997,0.7318019270896899,0.88414850831031,1.25979387946426,1.77382871508598,2.70381417497992
826.0,0.56028968095779,0.5603135600686,0.56068311631679,0.56236673891544,0.56725180149078,0.57865273952484,0.60222827643156,0.64766787737607,0.7317513823509201,0.8840896487236001,1.25971699506044,1.77372905239462,2.70367769524455
827.0,0.56024855375289,0.56027254834771,0.5606422573328,0.56232546269893,0.56721097230911,0.5786102265119499,0.60218565911054,0.64762241393327,0.73170089721679,0.8840320408344199,1.25964021682739,1.77362853661179,2.70354131236672
828.0,0.56020867824554,0.56023279950022,0.56060226261615,0.56228519976139,0.56716990470886,0.57856929302215,0.60214317589998,0.64757683873176,0.73165082931518,0.88397344946861,1.25956358015537,1.77353067696094,2.70340475812554
829.0,0.56016790866851,0.5601918660104199,0.5605615377426101,0.56224460899829,0.5671291947364799,0.57852762937545,0.6020995080471,0.64753212034702,0.73160135746002,0.88391605019569,1.2594867441803201,1.77343123406171,2.70326949656009
830.0,0.56012815237045,0.56015227362513,0.56052136421203,0.56220409274101,0.56708860397338,0.57848609983921,0.6020573750138201,0.64748587459325,0.7315515875816301,0.8838587105274199,1.2594106122851298,1.7733320780098398,2.70313515141606
831.0,0.56008750200271,0.5601114071905601,0.56048107147216,0.5621640831232,0.56704777479171,0.57844513654708,0.60201505571603,0.6474410444498,0.7315017580986,0.8838005959987599,1.25933459587395,1.7732356116175603,2.7030000537633803
