Wavelength,Reflectance-0,Reflectance-5,Reflectance-10,Reflectance-15,Reflectance-20,Reflectance-25,Reflectance-30,Reflectance-35,Reflectance-40,Reflectance-45,Reflectance-50,Reflectance-55,Reflectance-60
358.0,3.46894775390625,3.4689043235778803,3.4701506805419897,3.47635025024414,3.49373809814453,3.53292785644531,3.61159385681152,3.75643026351928,4.009697265625,4.43869766235351,5.14963623046875,6.31406440734863,8.20689301848411
359.0,3.4658975219726504,3.4658525276184,3.4671041107177696,3.4732991027831996,3.4906857299804597,3.5298074340820302,3.6085244750976497,3.75332390785217,4.00655410766601,4.43537322998046,5.14627807617187,6.3102141571044905,8.20306513667106
360.0,3.46288146972656,3.4628065109252897,3.46407218933105,3.47025382995605,3.48770477294921,3.52682556152343,3.6054730224609295,3.75024785995483,4.00299972534179,4.431586608886709,5.14251510620117,6.306128387451169,8.19912075042724
361.0,3.45983306884765,3.4597789955139095,3.46102882385253,3.4672268676757803,3.4846606445312496,3.52378051757812,3.6024223327636697,3.74719298362731,3.99986259460449,4.4284332275390605,5.13916183471679,6.302288131713859,8.1941617333889
362.0,3.4567938232421804,3.4573005676269504,3.45807441711425,3.46425483703613,3.4816345214843696,3.52075073242187,3.59939041137695,3.7441408252716,3.99678749084472,4.4251318359375,5.135822906494139,6.298822631835931,8.190724079608911
363.0,3.4543212890625,3.4543116188049297,3.4555988311767503,3.46168128967285,3.47889007568359,3.51812805175781,3.5963475036621095,3.7410895347595203,3.9937279510497996,4.42199676513671,5.13211318969726,6.29535095214843,8.18577130794525
364.0,3.45132141113281,3.45129217147827,3.45265190124511,3.4586625671386697,3.47592407226562,3.5151040649414003,3.5933900451660103,3.7380449295043903,3.9905073547363203,4.41891784667968,5.12896621704101,6.291528091430661,8.18195721626281
365.0,3.4484197998046797,3.44841611862182,3.44979545593261,3.45571624755859,3.4729071044921804,3.51215423583984,3.59044029235839,3.73501867294311,3.9874539947509704,4.41578857421875,5.12563293457031,6.28753227233886,8.17853076338768
366.0,3.4454302978515603,3.44543510437011,3.4468524932861304,3.45295745849609,3.46996124267578,3.50941497802734,3.5874877166748,3.73202192306518,3.98440292358398,4.412507934570311,5.12209869384765,6.28391311645507,8.174748547077169
367.0,3.4424005126953103,3.4424598503112698,3.4439902496337798,3.4500140380859303,3.4672460937500005,3.50646911621093,3.5844691467285097,3.72913000106811,3.9815196228027303,4.40943572998046,5.1188182067870995,6.28051940917968,8.17028860330581
368.0,3.4395474243164,3.43960525512695,3.4410688781738195,3.44709342956542,3.46430847167968,3.50352447509765,3.5817159271240198,3.72611424446105,3.9784893798828103,4.4063784790039,5.11569076538085,6.277144012451171,8.1665083527565
369.0,3.4365624999999995,3.4372052955627397,3.4382912445068303,3.4444131469726496,3.4617691040039,3.50081146240234,3.57924964904785,3.72314204216003,3.97550682067871,4.403270568847651,5.11200485229492,6.27359100341796,8.16321461200714
370.0,3.43413818359375,3.43425191879272,3.4359423828124998,3.4418718719482397,3.45913208007812,3.4982836914062503,3.5763208007812497,3.72012976646423,3.9724822998046796,4.4002740478515605,5.10892990112304,6.27016365051269,8.159443647861481
371.0,3.43129943847656,3.4314455795288,3.43311897277832,3.4392156982421795,3.4561489868164,3.4953674316406196,3.5735804748535096,3.71729369163513,3.96994819641113,4.397223815917959,5.10566711425781,6.26639762878418,8.1550285243988
372.0,3.4290908813476504,3.4290005493164,3.4302092742919896,3.43628814697265,3.45351654052734,3.4927294921875,3.5705906677245998,3.71434949874877,3.9669885253906196,4.3941909790039,5.10255844116211,6.26303245544433,8.15126073718071
373.0,3.42625457763671,3.42619968414306,3.42745964050293,3.43363464355468,3.45100036621093,3.48981658935546,3.5678657531738196,3.71191584587097,3.9641389465332,4.391145629882811,5.09948898315429,6.259559783935539,8.14800876021385
374.0,3.42385375976562,3.4238248634338304,3.4251937866210898,3.43118949890136,3.44837829589843,3.48718627929687,3.56549835205078,3.70906518936157,3.96118202209472,4.38833770751953,5.09643493652343,6.25621391296386,8.144363172054291
375.0,3.42101959228515,3.42102756500244,3.4224517059326103,3.4285430908203103,3.44554138183593,3.4846853637695303,3.56278076171875,3.70665047645568,3.95822982788085,4.3853536987304595,5.09337905883789,6.2530532836914,8.13998613238334
